id,name,overview,tagline,first_air_date,vote_average,vote_count,popularity,original_language,status,type,number_of_seasons,number_of_episodes,networks,genres,production_companies,content_rating,top_cast,directors,writers,keywords
242396,End of the Line,"Ivan, a clandestine bus driver, navigates the end of his marriage and daily challenges with humor in this quirky comedy series with a live audience.",,2024-01-17,7.0,7,2.8071,pt,Ended,Scripted,1,7,['Netflix'],['Comedy'],[],,"[""Rodrigo Sant'anna""]",[],['Fabio Nunes'],['sitcom']
83591,The Degenerates,Six stand-ups explore the coarse and salacious side of comedy in this series of half-hour specials. For mature audiences.,,2018-10-30,4.8,16,2.7739,en,Ended,Scripted,2,12,['Netflix'],"['Comedy', 'Talk']",['Rotten Science'],,[],[],[],['stand-up comedy']
137571,Elite Short Stories: Patrick,"Away from school, during the winter holidays, three new stories take place while the Las Encinas students celebrate Christmas.",,2021-12-23,6.7,98,2.7679,es,Ended,Miniseries,1,3,['Netflix'],"['Mystery', 'Comedy']",[],,"['Manu Ríos', 'Carla Díaz', 'Martina Cariddi', 'Iván Pellicer', 'Diego Martín']",['Eduardo Chapero-Jackson'],"['Darío Madrona', 'Carlos Montero']",[]
134366,Life's a Glitch with Julien Bam,Influencer Julien Bam and his sidekick Joon Kim try to return to life as they know it after accidentally traveling to a parallel dimension.,,2021-10-21,5.3,7,2.7437,de,Ended,Miniseries,1,4,['Netflix'],['Comedy'],[],,"['Julien Bam', 'Rebecca Soraya Zaman', 'Safira Robens', 'Juri Padel', 'Madieu Ulbrich']",[],[],[]
154535,Framed! A Sicilian Murder Mystery,"After two hapless TV technicians stumble upon a murder scene, every step they take to avoid becoming suspects lands them in deeper trouble.",,2022-01-01,7.0,97,2.7262,it,Ended,Scripted,2,12,['Netflix'],['Comedy'],['Tramp Limited'],,"['Salvatore Ficarra', 'Valentino Picone', 'Anna Favella', 'Marianna Di Martino', 'Tony Sperandeo']",[],[],[]
207642,Family Secrets,"On the day of the wedding of a medical student with a wealthy plastic surgeon, the families of the young couple realize that the only thing they have in common are secrets and lies. The secrets of both sides will be revealed during the wedding ceremony.",,2022-08-31,5.9,17,2.7172,pl,Ended,Scripted,1,8,['Netflix'],"['Comedy', 'Drama']","['Akson Studio', 'Polski Instytut Sztuki Filmowej']",,"['Eliza Rycembel', 'Izabela Kuna', 'Małgorzata Mikołajczak', 'Piotr Pacek', 'Bartosz Gelner']",['Łukasz Ostalski'],['Agnieszka Pilaszewska'],[]
72888,Ari Shaffir: Double Negative,"Wry yet thoughtful, comedian Ari Shaffir brings his edgy humor to two fast-paced stand-up specials about children and adulthood.",,2017-07-18,6.0,22,2.7151,en,Ended,Miniseries,1,2,['Netflix'],['Comedy'],['Rotten Science'],,['Ari Shaffir'],['Eric Abrams'],['Ari Shaffir'],"['stand-up comedy', 'miniseries']"
91491,Sexy Central,"In the bustling center of Hong Kong, five women reckon with betrayal, unrequited love and other matters of the heart",,2019-07-19,7.4,26,2.6063,cn,Ended,Scripted,1,12,['Netflix'],['Comedy'],['HMV Digital China Group Limited'],,"['Kelly Chen Jia-li', 'Eric Suen Yiu-Wai', 'Patrick Tang Kin-Wang', 'Adam Pak Tin-Nam', 'Joyce Cheng Yan-Yi']",[],[],"['friendship', 'love', 'sex']"
205798,Chad and JT Go Deep,Best bros Chad and JT set out to spread positivity through community activism and chill vibes in this raucous prank comedy series.,,2022-08-23,7.3,6,2.5514,en,Ended,Scripted,1,6,['Netflix'],['Comedy'],['Abso Lutely Productions'],,"['Tom Allen', 'John Parr']",[],"['Dave Kneebone', 'Tim Heidecker', 'Tom Allen', 'John Parr', 'Eric Wareheim', 'Daniel Lucchesi']",['mockumentary']
78319,James Acaster: Repertoire,"Offbeat comic James Acaster covers the strange, the mundane and everything in between in this collection of four wide-ranging stand-up specials.",,2018-03-27,7.944,45,2.5413,en,Ended,Miniseries,1,4,['Netflix'],"['Comedy', 'Talk']","['Phil McIntyre Television', 'Turtle Canyon Films']",,['James Acaster'],['Daniel Lucchesi'],"['Lucy Ansbro', 'JoAnn Grigioni', 'Robbie Praw', 'James Acaster', 'Christian Lander', 'Lisa Nishimura']",['stand-up comedy']
96049,Triad Princess,"After jostling her way into a gig as a celebrity bodyguard, the boisterous daughter of a powerful triad boss shakes up a TV star's life and finds love.",,2019-12-06,6.6,29,2.4439,zh,Ended,Scripted,1,6,['Netflix'],"['Comedy', 'Drama']",[],,"['Eugenie Liu', 'Jasper Liu', 'Tien Hsin', 'Cecilia Choi', 'Michael Huang']",['Neal Wu'],"['Melvin Ang', 'Gary Goh']","['love triangle', 'undercover', 'romcom', 'triad']"
126304,Generation 56k,"A chance encounter leads two 30-somethings to remember 1998, the year their teenage hormones kicked in — and the internet changed their lives forever.",,2021-07-01,7.2,49,2.3685,it,Ended,Miniseries,1,8,['Netflix'],"['Comedy', 'Drama']",['Cattleya'],,"['Angelo Spagnoletti', 'Cristina Cappelli', 'Gianluca Colucci', 'Fabio Balsamo', 'Alfredo Cerrone']",[],"['Laura Grimaldi', 'Vincenzo Piscopo', 'Costanza Durante', 'Davide Orsini']","['love', 'internet', 'couple', 'modem']"
95074,Queer Eye: We're in Japan!,"The Fab Five touch down in Tokyo to spread the joy, explore the culture, and help four Japanese men and women find the confidence to be themselves.",,2019-11-01,7.259,29,2.3264,en,Ended,Reality,1,4,['Netflix'],"['Comedy', 'Reality']",[],,"['Tan France', 'Jonathan Van Ness', 'Antoni Porowski', 'Bobby Berk', 'Karamo Brown']",[],[],[]
251842,Bros,"After receiving some shocking news, two best friends travel from Jerusalem to Krakow for a football match, hoping to leave their troubles behind.",,2024-04-18,7.0,6,2.2993,he,Returning Series,Scripted,1,8,['Netflix'],['Comedy'],"['United King Films', 'Firma Films']",,"['Guy Amir', 'Hanan Savyon', 'Efrat Boimold', 'Yaniv Swissa', 'Shlomi Avraham']",[],[],[]
224047,Larva Family,"The Larva family is growing! When Red and Yellow welcome a baby caterpillar into their lives, they get a crash course in parenting and all things putrid.",,2023-05-04,7.4,9,2.2464,en,Returning Series,Scripted,1,26,['Netflix'],"['Kids', 'Comedy', 'Animation']",['TUBAn'],,[],[],[],"['baby', 'slapstick comedy']"
233060,Tahir's House,"A family of amateur entrepreneurs must come together to convert their failing fish shop into a thriving business, but branching out isn't easy.",,2023-09-06,6.0,1,2.2363,ar,Returning Series,Scripted,1,6,['Netflix'],['Comedy'],[],,"['Mohammed Bakhsh', 'Naeema Alhumaidi', 'Alhashmi Alfaisal', 'Joud Alsufyani', 'Mohammed Alfarra']",[],[],"['saudi arabia', 'entrepreneur']"
114591,History of Swear Words,This proudly profane series explores the history and impact of some of the most notorious bad words in the English language.,An education in expletives.,2021-01-05,6.6,80,2.2084,en,Ended,Miniseries,1,6,['Netflix'],"['Documentary', 'Comedy']",[],,['Nicolas Cage'],[],['Joe Farrell'],"['language', 'celebrity']"
75009,Blazing Transfer Students,"Featuring the boys of Johnny's West, a gang of zany transfer students are recruited for a mysterious mission ordained by their shadowy principal.",,2017-11-10,7.3,6,2.1767,ja,Ended,Scripted,1,8,['Netflix'],"['Action & Adventure', 'Comedy', 'Drama']",[],,"['Akito Kiriyama', 'Junta Nakama', 'Daiki Shigeoka', 'Ryusei Fujii', 'Nozomu Kotaki']",['Toshio Lee'],['Kawabe Yuko'],['transfer student']
155895,Juanpis González - The Series,A Colombian snob forays into the uncharted territories of dirty politics and true love while attempting to pass a test to inherit the family business.,,2022-01-19,7.5,153,2.1399,es,Returning Series,Scripted,1,10,['Netflix'],"['Comedy', 'Drama']",[],,"['Alejandro Riaño', 'Carolina Gaitán', 'Julián Caicedo']",[],[],"['beach', 'politics', 'vacation', 'love', 'irreverent']"
134955,Maldivas,"Liz, a girl from Goiás moves to a capital in Rio de Janeiro to re-encounter her mother, who ends up dying in a mysterious fire. Trying to escape investigator Denilson, she will move among the residents of the Maldivadas condominium.",,2022-06-15,6.9,28,2.1133,pt,Canceled,Scripted,1,7,['Netflix'],"['Comedy', 'Drama']",['O2 Filmes'],,"['Bruna Marquezine', 'Carol Castro', 'Sheron Menezes', 'Klebber Toledo', 'Enzo Romani']",['José Alvarenga Jr.'],['Natalia Klein'],[]
131594,Comedy Premium League,"With satirical sketches, cheeky debates and blistering roasts, 16 of India's wittiest entertainers compete in teams to be named the ultimate comedy champs.",,2021-08-20,5.0,4,2.1019,hi,Returning Series,Scripted,1,6,['Netflix'],['Comedy'],[],,"['Rahul Subramanian', 'Prajakta Koli', 'Tanmay Bhat', 'Rytasha Rathore', 'Aadar Malik']",[],[],[]
209793,Man on Pause,"Amid the onset of andropause, a 50-something family man becomes obsessed with change and decides to pursue happiness. Then he bungles it up completely.",,2022-10-07,6.318,22,2.0897,tr,Ended,Scripted,1,6,['Netflix'],"['Family', 'Comedy', 'Drama']",[],,"['Engin Günaydın', 'Tamer Karadağlı', 'Derya Karadaş', 'Turgut Tunçalp', 'Gülçin Santırcıoğlu']",['Yağmur Taylan'],[],[]
86616,Larry Charles' Dangerous World of Comedy,"Legendary comedy writer and director Larry Charles travels the world in search of humor in the most unusual, unexpected and dangerous places.",,2019-02-15,5.5,8,2.0775,en,Canceled,Documentary,1,4,['Netflix'],"['Documentary', 'Comedy']","['ROAM Pictures', 'AGBO']",,['Larry Charles'],[],"['Anthony Russo', 'Joe Russo']",[]
236846,Fame After Fame,"After 14 successful years on Spanish TV, the biggest personalities of ""Sálvame"" look for new job opportunities across America in this reality series.",,2023-11-10,5.9,5,2.068,es,Canceled,Reality,1,6,['Netflix'],"['Comedy', 'Reality']",['La Fábrica de la Tele'],,"['Belén Esteban', 'María Patiño', 'Terelu Campos', 'Lydia Lozano', 'Chelo García-Cortés']","['Óscar Cornejo', 'Adrián Madrid']",[],[]
137569,Elite Short Stories: Phillipe Caye Felipe,"Away from school, during the winter holidays, three new stories take place while the Las Encinas students celebrate Christmas.",,2021-12-15,6.7,122,1.9967,es,Ended,Miniseries,1,3,['Netflix'],"['Mystery', 'Comedy']",[],,"['Àlex Monner', 'Georgina Amorós', 'Pol Granch', 'Celia Sastre', 'Josito Pena']",['Lucía Alemany'],"['Darío Madrona', 'Carlos Montero']",[]
88393,Mighty Little Bheem,An innocent toddler’s boundless curiosity -- and extraordinary might -- lead to mischief and adventure in his small Indian town.,,2019-04-12,8.1,20,1.9826,xx,Returning Series,Scripted,3,64,['Netflix'],"['Animation', 'Kids', 'Comedy', 'Family']",['Green Gold Animation'],,[],[],[],"['baby', 'small town', 'exploration', 'village', 'computer animation', 'india', 'spin off', 'family', 'curiosity', 'anime', 'tiny', 'provincial life', 'town', '3d animation', 'animation']"
102349,Middleditch & Schwartz,Comedy duo Thomas Middleditch and Ben Schwartz turn small ideas into epically funny stories in this series of completely improvised comedy specials.,,2020-04-21,8.0,65,1.9198,en,Ended,Scripted,1,3,['Netflix'],['Comedy'],['Irwin Entertainment'],,"['Thomas Middleditch', 'Ben Schwartz']",['Ryan Polito'],[],"['improvisation', 'comedy routine', 'absurd', 'improv', 'hilarious', 'comedy special']"
88366,Lunatics,This mockumentary series follows the peculiar lives of six eccentric -- and sometimes obscene -- misfits who march to their own beat.,,2019-04-19,5.2,24,1.8351,en,Ended,Scripted,1,10,['Netflix'],['Comedy'],['Princess Pictures'],,['Chris Lilley'],['Chris Lilley'],[],"['eccentric', 'mockumentary']"
230418,Choona,"When an unlikely group of misfits discovers a common enemy in the same ruthless yet superstitious politician, they plot a heist to exact revenge.",,2023-09-29,6.2,6,1.8031,hi,Returning Series,Scripted,1,8,['Netflix'],"['Comedy', 'Crime', 'Drama']",['Flying Saucer Media'],,"['Jimmy Shergill', 'Arshad Warsi', 'Aashim Gulati', 'Namit Das', 'Atul Srivastava']",['Pushpendra Nath Misra'],"['Sonali Bhatia', 'Pushpendra Nath Misra']",[]
80246,True: Magical Friends,The power of friendship can solve any problem -- and the Rainbow Kingdom's got plenty to go around. Cue Bartleby and True for the rescue!,,2018-06-15,8.4,5,1.7672,en,Returning Series,Scripted,1,5,['Netflix'],"['Animation', 'Comedy']","['Guru Studio', 'i am OTHER']",,[],[],"['Pharrell Williams', 'Mimi Valdés']","['candy', 'friends', 'kids']"
232644,Reporting for Duty,"When Suzano assumes the role of police chief at a new precinct, the timid newbie will have to prove his mettle to his fearless squad.",,2023-09-06,7.5,6,1.7637,pt,Returning Series,Scripted,1,8,['Netflix'],['Comedy'],[],,"['Leandro Hassum', 'Luciana Paes', 'Jefferson Schroeder', 'Taumaturgo Ferreira', 'Digão Ribeiro']",[],[],['sitcom']
70830,Dave Chappelle,"Comedy icon Dave Chappelle makes his triumphant return to the screen with a pair of blistering, fresh stand-up specials.",,2017-03-21,7.2,43,1.7362,en,Ended,Miniseries,1,2,['Netflix'],['Comedy'],[],,['Dave Chappelle'],[],[],[]
243861,The Vince Staples Show,"Kind of famous and sort of rich, rapper and actor Vince Staples navigates the challenges and surprises of everyday life in his hometown of The Beach.",Today was a good day.,2024-02-15,6.3,13,1.7268,en,Ended,Scripted,1,5,['Netflix'],"['Drama', 'Comedy']",['Khalabo Ink Society'],,"['Vince Staples', 'Vanessa Bell Calloway', 'Andrea Ellsworth', 'Naté Jones', 'Simone Joy Jones']",[],['Kenya Barris'],['california']
89755,Historical Roasts,"""Roastmaster General"" Jeff Ross and a slew of guest stars poke fun at major historical figures while also honoring their enduring impact on the world.",,2019-05-27,4.7,13,1.7214,en,Ended,Reality,1,6,['Netflix'],['Comedy'],[],,['Jeff Ross'],[],[],"['guest', 'politically incorrect', 'roast']"
219067,#NoFilter,Marcely no longer feels like studying and quits to focus on a new goal: becoming an influencer. But life online is harder than it looks.,,2023-02-15,6.8,10,1.6816,pt,Returning Series,Scripted,1,10,['Netflix'],"['Comedy', 'Drama', 'Talk']",['A Fábrica'],,"['Ademara Barros', 'Maicon Rodrigues', 'Mel Maia', 'Luisa Perissé', 'Pedro Ottoni']",[],[],"['social media', 'social media influencer', 'college dropout']"
207470,Off the Hook,"Realizing they both have a toxic relationship to the Internet, roommates Léa and Manon decide to do the unthinkable: abandon all devices for 30 days.",,2022-09-01,6.641,32,1.6583,fr,Returning Series,Scripted,1,6,['Netflix'],['Comedy'],[],,"['Tiphaine Daviot', 'Manon Azem', 'Oussama Kheddam', 'Charlotte de Turckheim', 'Zinedine Soualem']",['Marie Jardillier'],[],['digital detox']
253833,How to Ruin Love,"Suspecting infidelity, Zoleka plans to catch her boyfriend in the act, only to ruin her own surprise proposal. Now she must win him back.",,2024-05-31,7.5,2,1.6558,st,Ended,Scripted,1,4,['Netflix'],['Comedy'],['Burnt Onion Productions'],,"['Sivenathi Mabuya', 'Bohang Moeko', 'Dumisani Mbebe', 'Tina Jaxa', 'John Morapama']",[],[],[]
78827,The Honeymoon Stand Up Special,"Impending parenthood does funny things to Natasha Leggero and Moshe Kasher, who dissect family, relationships and more in a trio of stand-up specials.",,2018-04-17,5.2,4,1.6338,en,Ended,Scripted,1,3,['Netflix'],['Comedy'],[],,"['Natasha Leggero', 'Moshe Kasher']",['Jaime Eliezer Karas'],[],['stand-up comedy']
104043,Abla Fahita: Drama Queen,"After disappearing from the limelight due to an ethical scandal, Abla Fahita falls victim to the ploy of a nightclub owner who seeks to exploit her, and when he is murdered under mysterious circumstances, Fahita soon becomes the prime suspect in the crime.",,2021-03-15,6.9,10,1.5775,ar,Ended,Miniseries,1,6,['Netflix'],"['Comedy', 'Drama']",[],,"['Abla Fahita', 'Caro', 'Bassem Samra', 'Donia Maher', 'Rehab Hussein']",['Khaled Marei'],"['Donia Maher', 'Dina Maher', 'Abla Fahita', 'Mohamed El-Gamal', 'Mahmoud Ezzat', 'George Azmi']",[]
240196,Olóládé,Two friends suddenly become rich in unexpected ways. It seems too good to be true — until they get entangled in a deadly money laundering scheme.,,2023-11-24,8.0,5,1.5741,en,Ended,Miniseries,1,6,['Netflix'],"['Drama', 'Comedy']",['TNC Africa'],,"['Frank Donga', 'Femi Adebayo', 'Mide Funmi Martins', 'Mercy Aigbe', 'Adebowale Adedayo']",['Adeniyi Joseph Omobulejo'],"['Lani Aisida', 'Olawale Adetula', 'Gbemi Olateru-Olagbegi', 'Daniel Aideyan']",[]
95579,Dino Girl Gauko,"When she gets angry, middle schooler Naoko turns into fierce dinosaur Gauko! Thanks to friends, aliens and more, her life is full of wacky incidents.",,2019-11-22,7.2,4,1.5536,ja,Returning Series,Scripted,2,39,['Netflix'],"['Animation', 'Family', 'Kids', 'Comedy']",['Ascension'],,[],[],[],[]
136939,Your Life is a Joke,Comedian Oliver Polak gets to know celebrities at some of their favorite spots before roasting them with good-natured stand-up sets.,,2021-11-09,3.3,3,1.4906,de,Canceled,Documentary,1,3,['Netflix'],"['Comedy', 'Documentary']",['SEO Entertainment'],,['Oliver Polak'],[],[],[]
156867,Alessandro Cattelan: One Simple Question,Alessandro Cattelan searches for happiness through interviews and unique experiences with celebrity guests like Paolo Sorrentino and Roberto Baggio.,,2022-03-18,6.4,15,1.4475,it,Returning Series,Documentary,1,6,['Netflix'],"['Documentary', 'Comedy']",['Fremantle Italia'],,['Alessandro Cattelan'],[],[],[]
114649,How to Ruin Christmas,Prodigal daughter Tumi tries to make things right after completely ruining what should have been her sister's picture-perfect Christmas wedding.,,2020-12-16,8.4,17,1.4001,en,Returning Series,Scripted,3,10,['Netflix'],"['Comedy', 'Drama']",['Burnt Onion Productions'],,[],[],[],"['wedding', 'christmas', 'prodigal']"
115033,You're Nothing Special,"Amaia's life, according to her, just sucks. Overnight, she has to say goodbye to her life in Barcelona, where she has all her friends and her day to day already established, to go live in her mother's village, where NOTHING ever happens. However, she will soon discover something that could turn her life around... that perhaps she has inherited the powers of her grandmother: a woman she never met, but with the reputation of being the only witch that has ever lived in the town of Salabarria.",,2022-09-02,5.591,22,1.2541,es,Ended,Scripted,1,6,['Netflix'],"['Comedy', 'Sci-Fi & Fantasy', 'Drama']",['Oria Films'],,"['Dèlia Brufau', 'Jordi Aguilar', 'Miriam Cabeza', 'Elia Galera', 'Óscar de la Fuente']",[],"['Puy Oria', 'Montxo Armendáriz']","['witch', 'rural life', 'fantastic realism']"
